filename,blur_score
v04_frame_0148.jpg,443.2630685128626
v04_frame_0208.jpg,444.1061168522009
v04_frame_0086.jpg,446.12341075891464
v04_frame_0023.jpg,446.14194769786184
v04_frame_0976.jpg,446.70159717791034
v04_frame_0257.jpg,446.88794596805815
v04_frame_0451.jpg,447.2340266912661
v04_frame_0555.jpg,448.50320092837046
v04_frame_0440.jpg,448.79445285146744
v04_frame_0394.jpg,448.9737489004241
v04_frame_0944.jpg,449.1810787997351
v04_frame_0836.jpg,449.36938105783355
v04_frame_0594.jpg,450.3307025016678
v04_frame_0787.jpg,450.46194156165876
v04_frame_0336.jpg,450.8704188162908
v04_frame_0230.jpg,451.7065637948766
v04_frame_0111.jpg,452.253132548391
v04_frame_0088.jpg,452.49926367157354
v04_frame_0277.jpg,452.8315550145983
v04_frame_0753.jpg,452.9165147550606
v04_frame_0848.jpg,453.52870872574795
v04_frame_0888.jpg,454.1713700089056
v04_frame_0287.jpg,454.4776625345444
v04_frame_0095.jpg,454.816981060221
v04_frame_0347.jpg,455.2316436754757
v04_frame_0690.jpg,455.6428228220574
v04_frame_0674.jpg,456.60680866570976
v04_frame_0282.jpg,457.2661523376465
v04_frame_0538.jpg,457.392715752485
v04_frame_0233.jpg,458.22853837288636
v04_frame_0593.jpg,459.1143085293136
v04_frame_0354.jpg,459.7882391068247
v04_frame_0238.jpg,460.5723655760011
v04_frame_0797.jpg,460.62130456625863
v04_frame_0419.jpg,461.2706808759857
v04_frame_0912.jpg,461.92300396878136
v04_frame_0300.jpg,462.05251697589244
v04_frame_0337.jpg,462.41863232647455
v04_frame_0275.jpg,462.5343248984255
v04_frame_0821.jpg,462.6959895720261
v04_frame_0595.jpg,463.4018652208955
v04_frame_0541.jpg,463.75607950233064
v04_frame_0464.jpg,463.79914811874215
v04_frame_0672.jpg,464.97042039376595
v04_frame_0878.jpg,466.0345274958185
v04_frame_0463.jpg,467.5103070631133
v04_frame_0966.jpg,469.2052265048449
v04_frame_0940.jpg,469.2588280259826
v04_frame_0530.jpg,469.5727267012938
v04_frame_0443.jpg,470.4713056434864
v04_frame_0131.jpg,471.59216091372167
v04_frame_0362.jpg,471.9592599136868
v04_frame_0286.jpg,472.17973035515223
v04_frame_0921.jpg,472.1945403551162
v04_frame_0702.jpg,473.4565438701192
v04_frame_0172.jpg,474.20174490389263
v04_frame_0799.jpg,474.26144960940184
v04_frame_0792.jpg,474.40676402621335
v04_frame_0338.jpg,474.8353622765013
v04_frame_0036.jpg,475.1991621024978
v04_frame_0908.jpg,475.55438558168277
v04_frame_0126.jpg,476.3577792711316
v04_frame_0307.jpg,476.60943247816175
v04_frame_0648.jpg,476.9397547556135
v04_frame_0097.jpg,477.49304128476246
v04_frame_0566.jpg,478.11929559664804
v04_frame_0886.jpg,478.3103938360848
v04_frame_0329.jpg,478.68755929225284
v04_frame_0643.jpg,478.97269679540943
v04_frame_0820.jpg,479.1583940443062
v04_frame_0410.jpg,479.3506412564489
v04_frame_0249.jpg,480.5777029527263
v04_frame_0553.jpg,480.95285803476975
v04_frame_0118.jpg,481.008169270691
v04_frame_0137.jpg,481.1138189213117
v04_frame_0330.jpg,481.29735568378464
v04_frame_0305.jpg,481.7400276577373
v04_frame_0417.jpg,482.0304166529337
v04_frame_0548.jpg,482.3981184861501
v04_frame_0755.jpg,482.96412046822326
v04_frame_0675.jpg,483.5292913386862
v04_frame_0975.jpg,483.6763972370995
v04_frame_0424.jpg,483.77004604932864
v04_frame_0630.jpg,483.7760355715331
v04_frame_0089.jpg,483.9000000947741
v04_frame_0786.jpg,485.51856091223704
v04_frame_0697.jpg,485.6937454018486
v04_frame_0339.jpg,486.0276936355861
v04_frame_0007.jpg,486.0403349885717
v04_frame_0448.jpg,487.44416012908084
v04_frame_0551.jpg,487.99944521237484
v04_frame_0922.jpg,488.38250291909014
v04_frame_0340.jpg,488.51177514987086
v04_frame_0599.jpg,488.6834655004417
v04_frame_0549.jpg,489.0450053592152
v04_frame_0030.jpg,489.17047308197033
v04_frame_0923.jpg,489.7595251641439
v04_frame_0306.jpg,490.0230788600168
v04_frame_0746.jpg,491.2522162503828
v04_frame_0348.jpg,491.37669699961344
v04_frame_0418.jpg,492.306063849102
v04_frame_0112.jpg,492.3864928276156
v04_frame_0059.jpg,492.7066486457246
v04_frame_0957.jpg,492.8357578615493
v04_frame_0880.jpg,493.25628844960397
v04_frame_0862.jpg,494.62994001614476
v04_frame_0771.jpg,494.83873589323906
v04_frame_0638.jpg,495.84976188904443
v04_frame_0663.jpg,495.9618185712603
v04_frame_0735.jpg,496.1122921909178
v04_frame_0437.jpg,496.6779328258834
v04_frame_0861.jpg,496.7249121093458
v04_frame_0444.jpg,497.10654368417516
v04_frame_0795.jpg,498.3204534596467
v04_frame_0935.jpg,498.67081162945317
v04_frame_0971.jpg,498.8599104626679
v04_frame_0805.jpg,498.9490450879507
v04_frame_0887.jpg,499.8561664465905
v04_frame_0619.jpg,500.6523905422588
v04_frame_0423.jpg,500.85100257696456
v04_frame_0039.jpg,500.89402967664927
v04_frame_0225.jpg,501.7138921710543
v04_frame_0623.jpg,502.06600529988606
v04_frame_0863.jpg,502.83765375658186
v04_frame_0671.jpg,504.4081757097771
v04_frame_0361.jpg,504.9480001684954
v04_frame_0061.jpg,505.9383853808639
v04_frame_0237.jpg,506.5195690790519
v04_frame_0522.jpg,507.62817053874335
v04_frame_0357.jpg,508.0083701900481
v04_frame_0914.jpg,509.032643596083
v04_frame_0236.jpg,509.6636352110392
v04_frame_0656.jpg,509.7185186299913
v04_frame_0824.jpg,509.9965342881897
v04_frame_0304.jpg,510.2469975584229
v04_frame_0899.jpg,510.43357582257624
v04_frame_0290.jpg,511.2814560222437
v04_frame_0926.jpg,512.2695214842327
v04_frame_0473.jpg,513.6556879226957
v04_frame_0596.jpg,515.1687114373843
v04_frame_0312.jpg,515.9105088411013
v04_frame_0203.jpg,517.078187794702
v04_frame_0883.jpg,518.2414593227704
v04_frame_0578.jpg,518.4853222199321
